Country,Year,Biogas CHP,Coal and peat CHP,Fossil fuels n.e.s. CHP,Geothermal energy CHP,Liquid biofuels CHP,Natural gas CHP,Nuclear CHP,Oil CHP,Other non-renewable energy CHP,Other renewable energy CHP,Renewable municipal waste CHP,Solar thermal energy CHP,Solid biofuels CHP,Biogas comm,Coal and peat comm,Fossil fuels n.e.s. comm,Geothermal energy comm,Liquid biofuels comm,Natural gas comm,Nuclear comm,Oil comm,Other non-renewable energy comm,Other renewable energy comm,Renewable municipal waste comm,Solar thermal energy comm,Solid biofuels comm,Solid Fossil Fuels Dependency,Oil and Petroleum (no boifuel) Dependency,Natural Gas Dependency,Biogas Cap,Coal and peat Cap,Fossil fuels n.e.s. Cap,Geothermal energy Cap,Liquid biofuels Cap,Marine energy Cap,Mixed Hydro Plants Cap,Natural gas Cap,Nuclear Cap,Offshore wind energy Cap,Oil Cap,Onshore wind energy Cap,Other non-renewable energy Cap,Pumped storage Cap,Renewable hydropower Cap,Renewable municipal waste Cap,Solar photovoltaic Cap,Solar thermal energy Cap,Solid biofuels Cap,Medium Household Electricity Prices (kW-hr),Medium Household Gas Prices (gJ),Population,Biogas Inv,Coal and peat Inv,Concentrated solar power Inv,Fossil fuels n.e.s. Inv,Geothermal energy Inv,Liquid biofuels Inv,Marine energy Inv,Multiple renewables* Inv,Natural gas Inv,Non-renewable municipal waste Inv,Nuclear Inv,Off-grid Solar photovoltaic Inv,Offshore wind energy Inv,Oil Inv,On-grid Solar photovoltaic Inv,Onshore wind energy Inv,Other primary solid biofuels n.e.s. Inv,Pumped storage Inv,Renewable hydropower Inv,Renewable municipal waste Inv,Solar thermal energy Inv
France,2007,15,906,0,0,0,99301,0,12220,8000.51,0,6902,0,6493,65,8652,0,2874,0,0,0,9704,5080.69,66,4664.69,0,1241,92.221,98.03,96.475,107,0,24372,0,0,215,5522,0,63260,0,0,2223,435,1801,17832,372,26,0,245,,,64021737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,2008,16,5272,0,0,0,97970,0,8299,9097.73,0,8177,0,6608,45,9116,0,3095,0,0,0,7318,5134.99,84,4637.99,0,2009,109.97,97.878,97.792,127,0,24233,0,0,218,5390,0,63260,0,0,3403,472.5,1808,17922,409.5,80,0,251,,,64379696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,2009,197,1296,0,0,0,60860,0,6927,9684.2,0,8556,0,8079,82,8079,0,2853.01,0,22590,0,8943,5177,61,4768,0,3037,91.658,97.84,100.861,159,0,25818,0,0,216,5391,0,63130,0,0,4582,473.5,1808,18009,410.5,277,0,248,,,64710879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.69,0,0,0,0,0,0
France,2010,247,758,0,0,0,51869,0,9252,8610.61,0,8063,0,9311,119,9681,0,3199.14,0,26600,0,10301,5441.39,55,5350.39,0,4408,100.96,97.907,92.81,171,0,27017,0,0,216,5461,0,63130,0,0,5912,466.5,1808,18156,403.5,1044,0,353,,,65030575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.75,0,0,0,0,0,0
France,2011,234.817,2289.8,0,0,0,51056.5,0,7221.31,11154,0,7746.87,0,12412.4,0,7071.81,0,2990.68,0,20104,0,5632,3673.92,45.716,3044.01,0,5340.87,100.722,98.345,103.328,224.39,0,26737.64,14.9,0,214.73,5462.18,0,63130,0,0,6758.02,652.03,1807.66,18371.73,625.02,3003.57,0,332.55,0.1383,16.11,65345233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.95,0,0,0,0,0,0
France,2012,420.546,2503.15,0,0,0,49480.9,0,4700.39,11709.6,0,8706.29,0,13896.4,0,7619.77,0,3183.6,0,24621,0,5317,3729.03,46.851,3473.28,0,6658.67,96.707,98.215,96.807,268.4,0,27690.64,13.5,0,215.91,5461.3,0,63130,0,0,7607.5,685.08,1807.66,18386.96,651.91,4358.75,0,362.51,0.1392,17.63,65662240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
France,2013,718.347,1997.87,0,0,0,38030.1,0,7506.81,12198.7,0,9501.88,0,15671.1,0.664,9753.86,0,3879.2,0,27293,0,5411,7331.71,61.126,3825.98,0,12774.6,93.953,99.302,97.909,311.31,0,25518.87,15,0,218.49,5458.72,0,63130,0,0,8155.96,680.19,1807.66,18378.97,647.03,5277.29,0,450.9,0.1524,18.83,66002289,0,0,0,0,0,0,0,624.27,0,0,0,0,0,0,0,0,116.13,0,0,0,0
France,2014,959.296,1922.64,0,0,0,29675.2,0,7075.32,12929.7,0,9607.69,0,17247.8,5.808,8853.59,0,3789.37,0,20883,0,2392,4028.63,244.65,3498.92,0,14865.8,98.998,98.562,103.82,355.56,0,23754.3,15,0,220.01,5457.2,0,63130,0,0,9201.42,698.61,1727.66,18391.41,644.61,6034.42,0,464.65,0.1585,19.47,66312067,0,0,0,0,0,0,0,49.52,0,0,0,0,0,0,0,0,247.6,0,0,0,0
France,2015,1401.73,2244.36,0,0,0.032,33476.2,0,6888.69,12337.9,0,8673.8,0,18634.1,91.921,6557.67,0,3856.79,0,24794,0,2659,5107.17,500.781,4566.09,0,18029.9,98.388,98.599,98.506,400.45,0,23664.86,14.75,2.69,218.08,5408.63,0,63130,0,0,10298.18,667.8,1727.66,18415.54,603.4,7137.52,0,527.86,0.1676,19.46,66548272,0,0,0,0,0,0,0,407.24,0,0,0,0,0,0,0,0,171.74,0,0,0,0
France,2016,1698.75,1728.22,0,0,0.045,37293.9,0,7708.56,13613.1,0,10308.4,0,22687.3,15.921,7264.53,0,4397.25,0,27198,0,1034,6032.91,464.897,3961.85,0,21999.1,93.66,97.651,98.98,423.87,0,22552.04,16.15,3.65,219.97,5406.83,0,63130,0,0,11566.56,682.99,1727.7,18486.33,620.73,7702.08,0,611.57,0.1685,18.05,66724104,0,0,0,0,0,0,0,250.92,0,0,0,0,0,0,0,0,0,0,272.19,0,0
France,2017,2047.29,1610.24,0,0,0.122,37591.2,0,9103.78,13684.1,0,10550.9,0,23598.6,191.929,7117.13,0,5613.1,0,25359,0,1024,5398.14,483.493,3993.16,0,23624.6,101.944,99.114,98.03,462.52,0,19518.93,16.15,0.13,218.87,5417.93,0,63130,2,0,13497.35,676.69,1727.7,18561.31,624.82,8610.44,0,624.16,0.1704,17.7413,66918020,0,0,0,0,0,0,0,1437.55,0,0,0,0,0,0,0,0,0,0,0,0,0
France,2018,2489.01,1657.19,0,0,0,36494.8,0,7736.17,13789.7,0,10667,0,23127.4,119.997,4890.34,0,5985.53,0,26496.5,0,704.02,4564.97,950.365,3853.05,0,24098.7,101.006,98.038,104.715,486.53,0,18811.6,16.15,0.05,218,5418.8,0,63130,2,0,14898.14,673.88,1727.7,18580.44,622.45,9672.3,0,827.92,0.1748,18.4662,67158348,106.05,0,0,0,0,0,0,761.95,0,0,0,0,0,0,0,0,0,0,0,5.6,0
France,2019,2852.07,1533.94,0,0,0,38944.8,0,8490.46,15141.2,0,11464,0,24927.9,75.516,3603.4,0,6480.88,0,26501.9,0,613.476,5427.97,1280.08,3737.21,0,25261.8,99.554,98.42,104.466,522.78,0,17107.52,16.15,0.14,213.57,5494.23,0,63130,2,0,16424.85,672.13,1727.7,18646.45,613.49,10807.88,9,874.7,0.1778,20.495,67388001,0,0,0,0,0,0,0,845.33,0,0,0,0,0,0,0,0,0,0,0,0,0
France,2020,3137.66,1396.26,0,0,0,39465.2,0,9624.62,14711.3,0,11267.4,0,23720.8,90.193,2880.5,0,6750.94,0,27349.2,0,321.896,5464.89,1327.26,3780.89,0,22965.7,96.299,98.536,94.72,546.3,0,17254.9,16.15,14.57,211.52,5359.6,0,61400,2,0,17512,605.05,1727.66,18867.29,560.24,12055.97,9,809.66,0.1893,19.9882,67571107,0,0,0,0,0,0,0,209.88,0,0,0,0,513.99,0,0,0,0,0,0,0,0
France,2021,3469.86,1663.66,0,0,0,38968.3,0,8615.47,16568.9,0,12502,0,25770.1,127.615,2823.53,0,7074.7,0,31430.7,0,475.342,7103.77,1645.66,4263.03,0,28433.8,73.476,97.14,96.13,563.75,0,17787.1,16.15,9.75,211.19,5372.92,0,61400,2,0,18737.98,603.97,1727.66,19190.88,571.73,14810.38,9,898.75,0.1946,19.1936,67764304,0,0,0,0,283.37,0,0,579.88,0,0,0,0,391.24,0,0,0,0,0,0,0,0
France,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,81.593,98.725,109.04,570.75,0,17386.1,16.15,9.75,211.19,5372.92,0,61400,482,0,20637.98,603.97,1727.66,19190.88,571.73,17410.38,9,898.75,0.2092,23.8741,67971311,,,,,,,,,,,,,,,,,,,,,
Germany,2000,0,165304,0,0,0,66500,0,20146,8716,0,10652,0,0,0,602,0,0,0,44000,0,0,0,0,0,0,0,25.567,94.592,79.141,345,0,78850,0,0,0,745,0,22396,0,0,6095,1177.5,4654,4086,292.5,114,0,129,,,82211508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2001,0,111424,0,0,0,131275,0,14203,8716,0,10652,0,0,0,752,0,0,0,44000,0,0,0,0,0,0,0,29.897,96.683,76.989,560,0,76840,0,5,0,730,0,22396,0,0,8754,1492.5,4562,4101,292.5,195,0,190,,,82349925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2002,0,107561,0,0,0,131275,0,13241,8716,0,10652,0,0,0,777,0,0,0,44000,0,0,0,0,0,0,0,29.11,94.059,79.49,580,0,78436,0,6,0,744,0,23403,0,0,12001,1492.5,4652,4193,292.5,260,0,285,,,82488495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2003,316,163856,0,0,0,148625,81,4489,11340,0,8546,0,980,58,18521,0,9,0,87595,0,7628,7275,0,3888,0,2914,29.438,97.23,78.669,561,0,71331,0,18,0,865,0,21439,0,0,14381,2025,4331,4088,451,435,0,859,,,82534176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2004,405,169984,0,0,0,163279,0,3590,11804,0,8623,0,2847,40,17913,0,50,0,88971,0,6635,8838,0,4254,0,4230,32.57,95.438,83.749,653,0,73633,0.2,21,0,977,0,20552,0,0,16419,2034.5,4918,4209,471.5,1105,0,1020,,,82516260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2005,414,158111,0,0,31,170938,0,2910,13659,0,11356,0,3115,103,13450,0,127,0,93391,0,6409,6179,0,4407,0,4950,31.741,97.317,79.632,1096,0,71632,0.2,60,0,1076,0,20378,0,0,18248,2352,5648,4134,587,2056,0,1218,,,82469422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2006,427,150383,0,0,63,180279,0,2324,15449,0,12528,0,3741,182,13679,0,142,0,84891,0,6216,7913,0,6566,0,4582,37.988,95.791,81.956,1428,0,71391,0.2,177,0,1076,0,20208,0,0,20474,2501.5,5649,4117,636.5,2899,0,1411,,,82376451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2007,439,138532,0,0,99,173374,0,1299,16235,0,13380,0,4733,227,19355,0,131,0,75545,0,5280,8655,0,6355,0,4035,37.027,94.357,77.71,1661,0,72720,3,295,0,1054,0,20208,0,0,22116,2218,5696,4083,614,4170,0,1431,,,82266372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2008,454,143416,0,0,100,171774,0,1102,17132,0,15124,0,6284,206,18041,0,234,0,79060,0,4937,8108,0,7817,0,4611,38.281,96.227,82.233,1885,0,75617,3,341,0,1060,0,20486,0,0,22794,2243,5641,4104,684,6120,0,1457,,,82110097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2009,644,139722,0,0,219,157196,0,1838,20530,0,14898,0,8249,190,20551,0,229,13,74972,0,5907,10699,0,7081,0,5889,35.425,96.503,85.762,2987,0,75732,6,412,0,1057,0,20480,35,0,25697,2372.5,5898,4283,720.5,10564,2,1470,,,81902307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.87,0,0,0,0,0,0
Germany,2010,939,149319,0,0,203,161379,0,1869,24238,0,15414,0,9744,94,20133,0,225,0,95389,0,6271,14933,0,8212,0,6187,40.012,96.756,81.213,3548,0,77613,7,410,0,1155,0,20467,80,0,26823,2436,5811,4252,762,18004,2,1502,,,81776930,0,0,0,0,0,0,0,0,0,0,0,0,392.29,0,0,0,0,0,0,0,0
Germany,2011,1223,136071,0,0,92,145447,0,1152,24384,0,14203,0,12421,182,17393,0,51,0,76370,0,3950,16964,0,10018,0,6233,41.563,95.5,86.754,4520,0,80284,6,345,0,1156,0,20467,188,0,28524,2440,5811,4469,743,25914,2,1554,0.2528,16.34,80274983,0,0,0,0,0,0,0,0,0,0,0,0,758.85,0,0,0,0,0,0,0,0
Germany,2012,2004,141880,0,0,126,146151,0,1599,25497,0,15381,0,12776,209,17777,0,85,0,71345,0,5807,17171,0,11310,11,10507,40.188,97.151,85.687,4921,0,80203,16,277,0,1156,0,12068,268,0,30711,2333.5,5650,4451,714.5,34075,2,1558,0.2595,17.7,80425823,0,0,0,0,0,0,0,0,0,0,0,0,642.75,0,0,0,0,0,0,0,0
Germany,2013,4654,155386,0,0,115,131276,0,1220,25204,0,18068,0,14661,224,13361,0,207,4,81617,0,4396,18138,0,12066,15,7695,44.468,96.475,86.921,5148,0,81521,26,263,0,1156,0,12068,508,0,32969,2303,5650,4433,930,36708,2,1623,0.2919,18.35,80645605,0,0,0,0,0,0,0,0,0,0,0,0,579.77,0,0,0,0,0,0,0,0
Germany,2014,6388,133357,0,0,113,116670,0,881,28688,0,19378,0,15040,193,12764,0,302,3,69641,0,2942,14223,0,10233,11,7461,44.761,95.908,89.426,5437,0,87104,29,232,0,1156,0,12074,994,0,37620,2349,5654,4424,944,37898,2,1589,0.2981,18.84,80982500,0,0,0,0,0,0,0,0,0,0,0,0,711.85,0,0,0,0,0,0,0,0
Germany,2015,9004,139453,0,0,109,117018,0,846,28589,0,18524,0,16719,281,11896,0,626,6,73052,0,4034,17915,0,11760,9,7698,45.422,96.541,90.057,5643,0,86623,29,232,0,1156,0,10799,3283,0,41297,2318,5666,4433,962,39222,2,1592,0.2951,18.78,81686611,0,0,0,0,0,0,0,114.35,0,0,0,0,190.28,0,0,0,0,0,0,0,0
Germany,2016,8997,130288,0,0,102,136983,0,1081,29335,0,19280,0,16749,320,10471,0,797,7,74606,0,4085,15676,0,11386,6,9059,49.609,96.374,88.56,5850,0,85125,33,231,0,1187,0,10799,4132,0,45303,2279.5,5578,4442,978.5,40677,2,1600,0.2969,18.36,82348669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2017,8729,120756,0,0,121,144550,0,861,30249,0,20451,0,16799,262,10704,0,641,7,74900,0,3697,16410,0,11924,7,8702,45.297,95.834,91.373,6147,0,84194,32,230,0,1178,0,10799,5406,0,50174,2326,5493,4449,1004,42291,2,1601,0.3048,16.98,82657002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2018,15017,124604,0,0,123,138577,0,751,32761,0,25111,0,17686,364,10103,0,1333,5,65843,0,3785,14799,0,10924,8,6277,42.117,95.484,95.893,6784,0,91401,35,230,0,1129,0,10799,6393,0,52328,2335.5,5355,4200,1062.5,45156,2,1585,0.2987,16.901,82905782,0,0,0,0,0,0,0,212.1,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2019,16018,109814,0,0,164,145046,0,658,35020,0,25285,0,18296,440,8558,0,1732,2,60306,0,3979,14877,0,11193,13,6527,47.245,97.339,100.068,7081,0,88534,40,231,0,1129,0,9525,7555,0,53187,3007,5355,4249,1084,48912,2,1598,0.3088,17.5503,83092962,0,0,0,0,0,0,0,86.85,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2020,17622,85315,0,0,139,144797,0,550,32427,0,24007,0,19121,481,4816,0,1940,27,58848,0,3887,14446,0,10652,41,6408,44.062,96.544,89.104,7494,0,86044,40,231,0,1134,0,8113,7787,0,54414,2529,5354,4320,1024,53669,2,1571,0.3043,16.5765,83160871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Germany,2021,10645,96697,0,0,142,161050,0,1154,36066,0,26939,0,19504,224,6220,0,1928,20,70319,0,5100,14351,0,10895,49,8212,47.788,95.552,90.686,6961,0,87426,46,230,0,1134,0,8113,7787,0,56046,2645.5,5354,4356,1067.5,59371,2,1566,0.3193,17.9618,83196078,0,0,0,0,0,0,0,62.88,0,0,0,0,173.42,0,0,0,0,0,0,0,0
Germany,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,50.015,96.906,105.896,7020,0,88580,46,228,0,1134,0,8113,8129,0,58165,2672.5,5354,4406,1067.5,66662,2,1561,0.3279,22.3901,83797985,,,,,,,,,,,,,,,,,,,,,
Greece,2000,0,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.497,100.318,99.062,1,0,7570,0,0,0,699,0,0,0,0,226,35,0,2373,0,0,0,0,,,10805808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2001,0,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.202,98.54,99.215,22,0,7599,0,0,0,699,0,0,0,0,270,24,0,2377,0,1,0,0,,,10862132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2002,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.969,102.64,97.416,22,0,8164,0,0,0,699,0,0,0,0,287,24,0,2379,0,1,0,0,,,10902022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2003,0,1930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.732,96.127,98.809,22,0,8583,0,0,0,699,0,0,0,0,371,24,0,2380,0,1,0,0,,,10928070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2004,0,1806,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.096,104.829,97.534,24,0,8813,0,0,0,699,0,0,0,0,470,24,0,2400,0,1,0,0,,,10955141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2005,0,2034,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.148,97.782,99.094,24,0,9660,0,0,0,699,0,0,0,0,491,24,0,2407,0,1,0,0,,,10987314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2006,0,2295,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,101.338,99.063,24,0,9648,0,0,0,699,0,0,0,0,749,10,0,2435,0,5,0,0,,,11020362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2007,0,1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.128,100.971,99.13,39,0,9605,0,0,0,699,0,0,0,0,846,37,0,2451,0,9,0,0,,,11048473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2008,0,1825,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.972,101.295,100.01,40,0,9960,0,0,0,699,0,0,0,0,1022,43,0,2477,0,12,0,0,,,11077841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2009,0,2023,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999,96.763,99.728,40,0,10126,0,0,0,699,0,0,0,0,1171,43,0,2502,0,46,0,0,,,11107017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2010,0,1905,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.096,98.697,99.882,41,0,10513,0,0,0,699,0,0,0,0,1298,43,0,2516,0,202,0,0,,,11121341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2011,0,2213,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.939,93.929,100.031,45,0,10960,0,0,0,699,0,0,0,0,1640,43,0,2525,0,612,0,0,0.125,:,11104899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2012,2,1851,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.278,101.387,100.321,45,0,11138,0,0,0,699,0,0,0,0,1753,43,0,2537,0,1536,0,0,0.1391,:,11045011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2013,1,1728,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.222,94.73,99.95,46,0,11140,0,0,0,699,0,0,0,0,1809,43,0,2539,0,2579,0,0,0.1563,21.44,10965211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2014,0,2060,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.895,99.93,99.288,47,0,10842,0,0,0,699,0,0,0,0,1978,43,0,2690,0,2596,0,0,0.1767,20.09,10892413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2015,0,2083,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.838,105.487,99.877,49,0,10761,0,0,0,699,0,0,0,0,2091,43,0,2693,0,2604,0,2,0.1767,18.92,10820883,0,0,0,0,0,0,0,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2016,0,2123,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.356,99.698,99.218,56,0,10698,0,0,0,699,0,0,0,0,2370,43,0,2693,0,2604,0,2,0.1716,15.68,10775971,0,0,0,0,0,0,0,53.53,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2017,0,2122.08,0,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,98.097,100.509,61.52,0,10697.04,0,0,0,699,0,0,0,0,2624,43,0,2693,0,2605.53,0,2.56,0.1711,15.55,10754679,0,0,0,0,0,0,0,458.54,0,0,0,0,0,0,0,28.3,0,0,0,0,0
Greece,2018,0,2154.69,0,0,0,0,0,12.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.136,97.935,100.665,70.15,0,10518.28,0,0,0,699,0,0,0,0,2877.5,43,0,2710,0,2651.57,0,11.88,0.1672,14.79,10732882,0,0,0,0,0,0,0,25.27,0,0,0,0,0,0,0,49.36,0,0,0,0,0
Greece,2019,0,2187.88,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.361,95.719,98.987,74.76,0,10512.44,0,0,0,699,0,0,0,0,3589,43,0,2713,0,2833.79,0,13.11,0.1595,15.4049,10721582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2020,0,1972.36,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.176,106.438,100.694,83.3,0,9830.9,0,0,0,699,0,0,0,0,4119.25,43,0,2718,0,3287.72,0,14.11,0.1674,13.4132,10698599,0,0,0,0,0,0,0,73.53,142.77,0,0,0,0,0,85.66,0,0,0,0,0,0
Greece,2021,0,1675.2,0,0,0,295.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.598,93.086,99.409,92.4,0,8216.8,0,0,0,699,0,0,0,0,4649.13,43,0,2722,0,4277.42,0,16.11,0.168,12.4844,10569207,0,0,0,0,0,0,0,0,83.83,0,0,0,0,0,0,0,0,0,0,0,0
Greece,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.733,101.796,101.561,92.4,0,9592.8,0,0,0,699,0,0,0,0,4879.13,43,0,2724,0,5557.42,0,16.11,0.2101,22.8074,10426919,,,,,,,,,,,,,,,,,,,,,
Hungary,2000,0,18738,0,0,0,27052,606,4014,407,0,408,0,75,0,11,0,218,0,16739,0,817,0,0,0,0,72,28.088,75.879,75.415,1,0,6352,0,0,0,0,0,1851,0,0,0,13,0,48,12,0,0,5,,,10210971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,2001,27,13096,0,0,0,33263,630,3425,399,0,399,0,6,0,1333,0,265,0,18017,0,551,0,0,0,0,59,27.549,71.482,72.668,1,0,6448,0,0,0,0,0,1866,0,0,1,12,0,48,12,0,0,5,,,10187576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,2002,7,10741,0,0,0,26334,603,4082,308,0,308,0,10,0,1375,0,274,0,17247,0,585,0,0,0,0,108,24.847,72.854,80.522,2,0,6528,0,0,0,0,0,1866,0,0,1,12.5,0,48,12.5,0,0,44,,,10158608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,2003,0,10242,0,0,0,29612,652,3088,212,0,212,0,13,0,2201,0,257,0,16800,0,582,0,0,0,0,105,26.725,76.342,83.625,4,0,6319,0,0,0,0,0,1866,0,0,3,12.5,0,54,12.5,0,0,40,,,10129552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,2004,6,7723,0,0,0,31127,633,942,198,0,198,0,14,0,3550,0,228,0,17444,0,329,0,0,0,1,129,31.588,78.211,79.217,4,0,6497,0,0,0,0,0,1866,0,0,3,12.5,0,49,12.5,0,0,189,,,10107146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,2005,4,5625,0,0,0,33739,669,639,388,0,388,0,227,0,3762,0,234,0,17296,0,401,0,0,0,1,224,42.455,81.998,81.094,6,0,6285,0,0,0,0,0,1866,0,0,17,14,0,49,12,0,0,337,,,10087065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,2006,1,5970,0,0,0,32624,594,561,509,0,509,0,249,0,3837,0,168,0,15852,0,329,0,0,0,1,229,40.783,79.333,82.195,8,0,6300,0,0,0,0,0,1866,0,0,33,21.5,0,49,14.5,0,0,328,,,10071370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,2007,1,6148,0,0,0,30503,540,0,498,0,498,0,449,0,4151,0,196,0,13573,0,137,0,0,0,1,277,43.996,82.926,79.939,19,0,6239,0,0,0,0,0,1825,0,0,61,22,0,49,21,0.4,0,306,,,10055780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hungary,2008,1,5533,0,0,0,31222,554,390,538,0,538,0,667,0,3999,0,201,0,12158,0,97,0,0,0,1,197,46.606,81.63,88.125,19,0,6154,0,0,0,0,0,1940,0,0,134,22,0,51,21,1,0,356,,,10038188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
